Link,Id,User name,time,Tweet,Likes,Replies,Retweets
https://mobile.twitter.com/imVkohli/status/1295951076684750848,1295951076684750848,@imVkohli,2020-08-19T05:09:48.000Z,Virat Kohli @imVkohli · Aug 18  2020 Engine Ke Deewane trust Valvoline to solve all engine problems.  Join Valvoline in celebrating the love for engines with #EngineKeDeewane. Check it out now on  @ValvolineIndia 343 1.6K 28.3K, 28306 likes,343 replies, 1681 Retweets
https://mobile.twitter.com/imVkohli/status/1295650983150723073,1295650983150723073,@imVkohli,2020-08-18T09:17:21.000Z,Virat Kohli @imVkohli · Aug 18  2020 Time flies. Forever grateful  2.1K 12.6K 166.5K, 166540 likes,2104 replies, 12684 Retweets
https://mobile.twitter.com/imVkohli/status/1295007263183183873,1295007263183183873,@imVkohli,2020-08-16T14:39:26.000Z,Virat Kohli @imVkohli · Aug 16  2020 Thank you for these moments skip. I couldn't explain the mutual trust  respect and understanding we share better than these two videos I'm posting here today. The first one explains perfectly well who he is   selfless in the most intense moments.... 2.2K 33.8K 186.7K, 186772 likes,2232 replies, 33856 Retweets
https://mobile.twitter.com/imVkohli/status/1295009168940650498,1295009168940650498,@imVkohli,2020-08-16T14:47:00.000Z,Virat Kohli @imVkohli · Aug 16  2020 Replying to  @imVkohli ..He called & I put my head down and ran!  Mutual respect and understanding isn't a thing of chance  it develops naturally when 2 individuals are aligned & have the same vision and for us  that vision was always to make India win! Thank you for the memories skip   @msdhoni 203 7.6K 59K, 59007 likes,203 replies, 7615 Retweets
https://mobile.twitter.com/imVkohli/status/1295009334435307520,1295009334435307520,@imVkohli,2020-08-16T14:47:40.000Z,Virat Kohli @imVkohli · Aug 16  2020 video credit-  @StarSportsIndia  @ICC 226 3K 34.1K, 34100 likes,226 replies, 3053 Retweets
https://mobile.twitter.com/imVkohli/status/1294995806756380673,1294995806756380673,@imVkohli,2020-08-16T13:53:54.000Z,Virat Kohli @imVkohli · Aug 16  2020 Shocked to hear about the passing of Shri. Chetan Chauhan ji. May his soul rest in peace and my thoughts and prayers are with his family.  593 4.6K 98.1K, 98158 likes,593 replies, 4697 Retweets
https://mobile.twitter.com/imVkohli/status/1294664899713314819,1294664899713314819,@imVkohli,2020-08-15T15:59:00.000Z,Virat Kohli @imVkohli · Aug 15  2020 Congratulations on a top career Bhavesh. Goodluck with everything ahead   @ImRaina 1.4K 23.8K 261.5K, 261531 likes,1478 replies, 23888 Retweets
https://mobile.twitter.com/imVkohli/status/1294662879703048192,1294662879703048192,@imVkohli,2020-08-15T15:50:58.000Z,Virat Kohli @imVkohli · Aug 15  2020 Every cricketer has to end his journey one day  but still when someone you've gotten to know so closely announces that decision  you feel the emotion much more. What you've done for the country will always remain in everyone's heart...... 3.1K 45.6K 325.2K, 325263 likes,3107 replies, 45637 Retweets
https://mobile.twitter.com/imVkohli/status/1294662979095470090,1294662979095470090,@imVkohli,2020-08-15T15:51:22.000Z,Virat Kohli @imVkohli · Aug 15  2020 but the mutual respect and warmth I've received from you will always stay in mine. The world has seen achievements  I've seen the person. Thanks for everything skip. I tip my hat to you   @msdhoni 685 21.8K 151.8K, 151873 likes,685 replies, 21894 Retweets
https://mobile.twitter.com/imVkohli/status/1294636620608487424,1294636620608487424,@imVkohli,2020-08-15T14:06:38.000Z,Virat Kohli @imVkohli · Aug 15  2020 All the best  @nagalsumit  Virat Kohli Foundation @vkfofficial  · Aug 15  2020 Wishing Sumit Nagal the very best for the ATP 125 Prague Challenger  @nagalsumit @imVkohli #VKF #ViratKohliFoundation 165 1.4K 25.2K, 25212 likes,165 replies, 1467 Retweets
https://mobile.twitter.com/imVkohli/status/1294484431177003008,1294484431177003008,@imVkohli,2020-08-15T04:01:53.000Z,Virat Kohli @imVkohli · Aug 14  2020 Wishing everyone a Happy Independence Day!   God bless our great nation and its countrymen especially the ones who are away from their families  fighting on the front lines to keep us safe. Jai Hind. 1.9K 11K 153.9K, 153983 likes,1912 replies, 11003 Retweets
https://mobile.twitter.com/imVkohli/status/1293138259032367105,1293138259032367105,@imVkohli,2020-08-11T10:52:40.000Z,Virat Kohli @imVkohli · Aug 11  2020 Best wishes to everyone on the auspicious occasion of Janmashtami. May you be blessed with peace  love  happiness and prosperity. 1.6K 5.3K 107.4K, 107468 likes,1614 replies, 5357 Retweets
https://mobile.twitter.com/imVkohli/status/1293089471076765696,1293089471076765696,@imVkohli,2020-08-11T07:38:49.000Z,Virat Kohli @imVkohli · Aug 11  2020 It's here  it's yellow and it's Phenominion!  Guys  I’m so excited to announce the Wrogn x Minions collection. I love each and every style and I’m sure you will too. Check it out for yourselves: https://bit.ly/WRxMI_TW   @StayWrogn  #staymad #staywrogn #Phenominion 488 1.6K 24.3K, 24350 likes,488 replies, 1643 Retweets
https://mobile.twitter.com/imVkohli/status/1292333248941445122,1292333248941445122,@imVkohli,2020-08-09T05:33:51.000Z,Virat Kohli @imVkohli · Aug 8  2020 Loyalty above everything. Can't wait for what's to come.  1.3K 6.4K 71.8K, 71836 likes,1354 replies, 6422 Retweets
https://mobile.twitter.com/imVkohli/status/1292060400259756033,1292060400259756033,@imVkohli,2020-08-08T11:29:39.000Z,Virat Kohli @imVkohli · Aug 8  2020  @one8world 1.4K 3.8K 73.1K, 73114 likes,1400 replies, 3857 Retweets
